"","X","id","Datum","Warengruppe","wochentag","jahreszeit","monat","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Feiertag","Ferien","Windgeschwindigkeit_labels","Temperatur_labels","Wettercode_labels"
"1614",1614,1902155,2019-02-15,5,"Freitag","Winter",2,0,11.3375,7,0,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1615",1615,1902165,2019-02-16,5,"Samstag","Winter",2,0,10.425,12,5,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1616",1616,1902175,2019-02-17,5,"Sonntag","Winter",2,3,11.625,5,5,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1617",1617,1902185,2019-02-18,5,"Montag","Winter",2,0,11.725,7,0,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1618",1618,1902195,2019-02-19,5,"Dienstag","Winter",2,7,6.75,15,63,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1619",1619,1902205,2019-02-20,5,"Mittwoch","Winter",2,7,7.34,11,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1620",1620,1902215,2019-02-21,5,"Donnerstag","Winter",2,8,7.675,12,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1621",1621,1902225,2019-02-22,5,"Freitag","Winter",2,4,4.125,11,0,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1622",1622,1902235,2019-02-23,5,"Samstag","Winter",2,6,4.775,6,5,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1623",1623,1902245,2019-02-24,5,"Sonntag","Winter",2,0,9.6875,9,5,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1624",1624,1902255,2019-02-25,5,"Montag","Winter",2,0,9.8125,9,21,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1625",1625,1902265,2019-02-26,5,"Dienstag","Winter",2,0,10.85,7,5,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1626",1626,1902275,2019-02-27,5,"Mittwoch","Winter",2,1,13.4125,10,5,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1627",1627,1902285,2019-02-28,5,"Donnerstag","Winter",2,5,7.8875,11,21,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1628",1628,1903015,2019-03-01,5,"Freitag","Frueling",3,7,5.6375,8,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1629",1629,1903025,2019-03-02,5,"Samstag","Frueling",3,7,5.4,7,5,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1630",1630,1903035,2019-03-03,5,"Sonntag","Frueling",3,6,8.975,13,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1631",1631,1903045,2019-03-04,5,"Montag","Frueling",3,6,7.5375,20,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1632",1632,1903055,2019-03-05,5,"Dienstag","Frueling",3,5,6.8875,17,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1633",1633,1903065,2019-03-06,5,"Mittwoch","Frueling",3,7,6.7625,9,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1634",1634,1903075,2019-03-07,5,"Donnerstag","Frueling",3,6,9.65,19,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1635",1635,1903085,2019-03-08,5,"Freitag","Frueling",3,5,6.8875,26,61,FALSE,FALSE,FALSE,"Sturm","kalt","RegenGewitter"
"1636",1636,1903095,2019-03-09,5,"Samstag","Frueling",3,6,6.35,22,63,FALSE,FALSE,FALSE,"Sturm","kalt","RegenGewitter"
"1637",1637,1903105,2019-03-10,5,"Sonntag","Frueling",3,6,6.8875,10,21,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1638",1638,1903115,2019-03-11,5,"Montag","Frueling",3,5,4.075,6,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1639",1639,1903125,2019-03-12,5,"Dienstag","Frueling",3,6,5.425,13,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1640",1640,1903135,2019-03-13,5,"Mittwoch","Frueling",3,7,5.8,15,63,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1641",1641,1903145,2019-03-14,5,"Donnerstag","Frueling",3,7,5.5625,12,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1642",1642,1903155,2019-03-15,5,"Freitag","Frueling",3,7,7.4875,25,61,FALSE,FALSE,FALSE,"Sturm","kalt","RegenGewitter"
"1643",1643,1903165,2019-03-16,5,"Samstag","Frueling",3,7,5.5875,11,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1644",1644,1903175,2019-03-17,5,"Sonntag","Frueling",3,5,7.4,20,21,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1645",1645,1903185,2019-03-18,5,"Montag","Frueling",3,5,6.325,21,61,FALSE,FALSE,FALSE,"Sturm","kalt","RegenGewitter"
"1646",1646,1903195,2019-03-19,5,"Dienstag","Frueling",3,3,7.0125,11,5,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1647",1647,1903215,2019-03-21,5,"Donnerstag","Frueling",3,8,10.225,14,10,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1648",1648,1903225,2019-03-22,5,"Freitag","Frueling",3,7,9.7,6,20,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1649",1649,1903235,2019-03-23,5,"Samstag","Frueling",3,6,10.2625,15,10,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1650",1650,1903245,2019-03-24,5,"Sonntag","Frueling",3,4,7.6625,12,0,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1651",1651,1903255,2019-03-25,5,"Montag","Frueling",3,4,7.3375,17,21,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1652",1652,1903265,2019-03-26,5,"Dienstag","Frueling",3,7,7.8375,16,21,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1653",1653,1903275,2019-03-27,5,"Mittwoch","Frueling",3,8,8.375,14,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1654",1654,1903285,2019-03-28,5,"Donnerstag","Frueling",3,8,10.7,9,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1655",1655,1903295,2019-03-29,5,"Freitag","Frueling",3,5,12.1125,11,21,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1656",1656,1903305,2019-03-30,5,"Samstag","Frueling",3,1,15.5,11,5,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1657",1657,1903315,2019-03-31,5,"Sonntag","Frueling",3,0,7.6625,13,5,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1658",1658,1904015,2019-04-01,5,"Montag","Frueling",4,0,8.05,13,5,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1659",1659,1904025,2019-04-02,5,"Dienstag","Frueling",4,0,11.685714,10,5,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1660",1660,1904045,2019-04-04,5,"Donnerstag","Frueling",4,0,5.375,10,10,FALSE,FALSE,TRUE,"Brise","kalt","Trocken"
"1661",1661,1904055,2019-04-05,5,"Freitag","Frueling",4,2,12.0625,10,5,FALSE,FALSE,TRUE,"Brise","moderat","Trocken"
"1662",1662,1904065,2019-04-06,5,"Samstag","Frueling",4,0,12.7625,10,10,FALSE,FALSE,TRUE,"Brise","moderat","Trocken"
"1663",1663,1904075,2019-04-07,5,"Sonntag","Frueling",4,0,12.8375,8,5,FALSE,FALSE,TRUE,"Brise","moderat","Trocken"
"1664",1664,1904085,2019-04-08,5,"Montag","Frueling",4,1,9.1125,16,5,FALSE,FALSE,TRUE,"Wind","kalt","Trocken"
"1665",1665,1904095,2019-04-09,5,"Dienstag","Frueling",4,1,6.6625,15,5,FALSE,FALSE,TRUE,"Wind","kalt","Trocken"
"1666",1666,1904105,2019-04-10,5,"Mittwoch","Frueling",4,0,6.275,14,5,FALSE,FALSE,TRUE,"Wind","kalt","Trocken"
"1667",1667,1904115,2019-04-11,5,"Donnerstag","Frueling",4,7,5.3375,12,22,FALSE,FALSE,TRUE,"Wind","kalt","RegenGewitter"
"1668",1668,1904125,2019-04-12,5,"Freitag","Frueling",4,5,5.2125,11,22,FALSE,FALSE,TRUE,"Wind","kalt","RegenGewitter"
"1669",1669,1904135,2019-04-13,5,"Samstag","Frueling",4,7,3.475,16,68,FALSE,FALSE,TRUE,"Wind","kalt","RegenGewitter"
"1670",1670,1904145,2019-04-14,5,"Sonntag","Frueling",4,7,5.9375,16,61,FALSE,FALSE,TRUE,"Wind","kalt","RegenGewitter"
"1671",1671,1904155,2019-04-15,5,"Montag","Frueling",4,2,7.35,14,5,FALSE,FALSE,TRUE,"Wind","kalt","Trocken"
"1672",1672,1904165,2019-04-16,5,"Dienstag","Frueling",4,0,8.4375,15,5,FALSE,FALSE,TRUE,"Wind","kalt","Trocken"
"1673",1673,1904175,2019-04-17,5,"Mittwoch","Frueling",4,0,11.6625,14,5,FALSE,FALSE,TRUE,"Wind","moderat","Trocken"
"1674",1674,1904185,2019-04-18,5,"Donnerstag","Frueling",4,0,13.0125,14,5,FALSE,FALSE,TRUE,"Wind","moderat","Trocken"
"1675",1675,1904205,2019-04-20,5,"Samstag","Frueling",4,0,13.125,8,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1676",1676,1904215,2019-04-21,5,"Sonntag","Frueling",4,0,16.8125,10,61,FALSE,TRUE,FALSE,"Brise","moderat","RegenGewitter"
"1677",1677,1904225,2019-04-22,5,"Montag","Frueling",4,0,15.775,16,5,FALSE,TRUE,FALSE,"Wind","moderat","Trocken"
"1678",1678,1904235,2019-04-23,5,"Dienstag","Frueling",4,0,14.225,19,5,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1679",1679,1904245,2019-04-24,5,"Mittwoch","Frueling",4,2,17.65,10,21,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1680",1680,1904255,2019-04-25,5,"Donnerstag","Frueling",4,0,19.6125,7,0,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1681",1681,1904265,2019-04-26,5,"Freitag","Frueling",4,7,14.975,16,95,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1682",1682,1904275,2019-04-27,5,"Samstag","Frueling",4,5,16.2125,13,0,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1683",1683,1904285,2019-04-28,5,"Sonntag","Frueling",4,7,9.85,10,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1684",1684,1904295,2019-04-29,5,"Montag","Frueling",4,3,13.6125,12,10,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1685",1685,1904305,2019-04-30,5,"Dienstag","Frueling",4,6,17.65,11,0,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1686",1686,1905025,2019-05-02,5,"Donnerstag","Frueling",5,7,8.95,16,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1687",1687,1905035,2019-05-03,5,"Freitag","Frueling",5,6,8.7625,18,21,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1688",1688,1905045,2019-05-04,5,"Samstag","Frueling",5,5,7.3,15,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1689",1689,1905055,2019-05-05,5,"Sonntag","Frueling",5,5,10.6875,15,10,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1690",1690,1905065,2019-05-06,5,"Montag","Frueling",5,3,9.1625,18,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1691",1691,1905075,2019-05-07,5,"Dienstag","Frueling",5,3,9.6625,14,21,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1692",1692,1905085,2019-05-08,5,"Mittwoch","Frueling",5,6,12.8125,8,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1693",1693,1905095,2019-05-09,5,"Donnerstag","Frueling",5,6,15,7,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1694",1694,1905105,2019-05-10,5,"Freitag","Frueling",5,7,10.4625,11,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1695",1695,1905115,2019-05-11,5,"Samstag","Frueling",5,1,11.525,9,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1696",1696,1905125,2019-05-12,5,"Sonntag","Frueling",5,1,13.0125,16,5,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1697",1697,1905135,2019-05-13,5,"Montag","Frueling",5,1,12.7125,11,5,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1698",1698,1905145,2019-05-14,5,"Dienstag","Frueling",5,7,12.3375,9,5,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1699",1699,1905155,2019-05-15,5,"Mittwoch","Frueling",5,2,13.9,11,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1700",1700,1905165,2019-05-16,5,"Donnerstag","Frueling",5,7,12.475,15,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1701",1701,1905175,2019-05-17,5,"Freitag","Frueling",5,7,11.95,11,10,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1702",1702,1905185,2019-05-18,5,"Samstag","Frueling",5,3,16.4875,13,5,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1703",1703,1905195,2019-05-19,5,"Sonntag","Frueling",5,4,14.2375,12,10,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1704",1704,1905205,2019-05-20,5,"Montag","Frueling",5,3,16.8125,9,28,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1705",1705,1905215,2019-05-21,5,"Dienstag","Frueling",5,7,16.425,10,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1706",1706,1905225,2019-05-22,5,"Mittwoch","Frueling",5,6,12.1,15,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1707",1707,1905235,2019-05-23,5,"Donnerstag","Frueling",5,5,18.2375,10,0,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1708",1708,1905245,2019-05-24,5,"Freitag","Frueling",5,2,18.4125,17,0,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1709",1709,1905255,2019-05-25,5,"Samstag","Frueling",5,7,13.5375,14,0,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1710",1710,1905265,2019-05-26,5,"Sonntag","Frueling",5,7,13.625,10,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1711",1711,1905275,2019-05-27,5,"Montag","Frueling",5,6,15.2625,13,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1712",1712,1905285,2019-05-28,5,"Dienstag","Frueling",5,6,13.1625,12,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1713",1713,1905295,2019-05-29,5,"Mittwoch","Frueling",5,3,13.3625,8,0,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1714",1714,1905305,2019-05-30,5,"Donnerstag","Frueling",5,7,14.0125,9,61,FALSE,TRUE,FALSE,"Brise","moderat","RegenGewitter"
"1715",1715,1905315,2019-05-31,5,"Freitag","Frueling",5,7,18.85,14,61,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1716",1716,1906015,2019-06-01,5,"Samstag","Sommer",6,6,19.5625,15,0,FALSE,FALSE,FALSE,"Wind","moderat","Trocken"
"1717",1717,1906025,2019-06-02,5,"Sonntag","Sommer",6,2,24.35,8,5,FALSE,FALSE,FALSE,"Brise","sommerlich","Trocken"
"1718",1718,1906035,2019-06-03,5,"Montag","Sommer",6,6,22.225,12,21,FALSE,FALSE,FALSE,"Wind","sommerlich","RegenGewitter"
"1719",1719,1906045,2019-06-04,5,"Dienstag","Sommer",6,7,16.0625,10,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1720",1720,1906055,2019-06-05,5,"Mittwoch","Sommer",6,5,22.9125,11,21,FALSE,FALSE,FALSE,"Wind","sommerlich","RegenGewitter"
"1721",1721,1906065,2019-06-06,5,"Donnerstag","Sommer",6,6,19.5,13,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1722",1722,1906075,2019-06-07,5,"Freitag","Sommer",6,1,17.45,10,95,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1723",1723,1906085,2019-06-08,5,"Samstag","Sommer",6,7,16.2375,13,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1724",1724,1906095,2019-06-09,5,"Sonntag","Sommer",6,5,18.65,10,10,FALSE,TRUE,FALSE,"Brise","moderat","Trocken"
"1725",1725,1906105,2019-06-10,5,"Montag","Sommer",6,7,16.125,14,61,FALSE,TRUE,FALSE,"Wind","moderat","RegenGewitter"
"1726",1726,1906115,2019-06-11,5,"Dienstag","Sommer",6,6,18.1375,6,95,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1727",1727,1906125,2019-06-12,5,"Mittwoch","Sommer",6,7,16.6625,10,95,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1728",1728,1906135,2019-06-13,5,"Donnerstag","Sommer",6,0,22.175,11,63,FALSE,FALSE,FALSE,"Wind","sommerlich","RegenGewitter"
"1729",1729,1906145,2019-06-14,5,"Freitag","Sommer",6,5,22.9,9,95,FALSE,FALSE,FALSE,"Brise","sommerlich","RegenGewitter"
"1730",1730,1906155,2019-06-15,5,"Samstag","Sommer",6,7,18.2125,12,95,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1731",1731,1906165,2019-06-16,5,"Sonntag","Sommer",6,6,20.3875,8,0,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1732",1732,1906175,2019-06-17,5,"Montag","Sommer",6,3,21.875,9,61,FALSE,FALSE,FALSE,"Brise","sommerlich","RegenGewitter"
"1733",1733,1906185,2019-06-18,5,"Dienstag","Sommer",6,5,25.1125,6,95,FALSE,FALSE,FALSE,"Brise","sommerlich","RegenGewitter"
"1734",1734,1906195,2019-06-19,5,"Mittwoch","Sommer",6,3,25.95,8,17,FALSE,FALSE,FALSE,"Brise","sommerlich","RegenGewitter"
"1735",1735,1906205,2019-06-20,5,"Donnerstag","Sommer",6,6,19.275,8,21,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1736",1736,1906215,2019-06-21,5,"Freitag","Sommer",6,6,18.1625,11,61,FALSE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1737",1737,1906225,2019-06-22,5,"Samstag","Sommer",6,6,17.025,9,5,TRUE,FALSE,FALSE,"Brise","moderat","Trocken"
"1738",1738,1906235,2019-06-23,5,"Sonntag","Sommer",6,1,20.375,12,5,TRUE,FALSE,FALSE,"Wind","moderat","Trocken"
"1739",1739,1906245,2019-06-24,5,"Montag","Sommer",6,6,21.875,13,5,TRUE,FALSE,FALSE,"Wind","sommerlich","Trocken"
"1740",1740,1906255,2019-06-25,5,"Dienstag","Sommer",6,3,28.775,7,21,TRUE,FALSE,FALSE,"Brise","sommerlich","RegenGewitter"
"1741",1741,1906265,2019-06-26,5,"Mittwoch","Sommer",6,0,26.0375,16,5,TRUE,FALSE,FALSE,"Wind","sommerlich","Trocken"
"1742",1742,1906275,2019-06-27,5,"Donnerstag","Sommer",6,6,17.175,14,61,TRUE,FALSE,FALSE,"Wind","moderat","RegenGewitter"
"1743",1743,1906285,2019-06-28,5,"Freitag","Sommer",6,1,20.225,7,61,TRUE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1744",1744,1906295,2019-06-29,5,"Samstag","Sommer",6,0,24.0375,8,0,TRUE,FALSE,FALSE,"Brise","sommerlich","Trocken"
"1745",1745,1906305,2019-06-30,5,"Sonntag","Sommer",6,0,27.3375,19,5,TRUE,FALSE,FALSE,"Wind","sommerlich","Trocken"
"1746",1746,1907015,2019-07-01,5,"Montag","Sommer",7,5,20.25,20,0,FALSE,FALSE,TRUE,"Wind","moderat","Trocken"
"1747",1747,1907025,2019-07-02,5,"Dienstag","Sommer",7,6,15.1875,18,21,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1748",1748,1907035,2019-07-03,5,"Mittwoch","Sommer",7,5,16.5,13,21,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1749",1749,1907045,2019-07-04,5,"Donnerstag","Sommer",7,7,15.9625,15,61,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1750",1750,1907055,2019-07-05,5,"Freitag","Sommer",7,7,15.7375,13,61,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1751",1751,1907065,2019-07-06,5,"Samstag","Sommer",7,7,15.9125,17,61,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1752",1752,1907075,2019-07-07,5,"Sonntag","Sommer",7,7,14.4625,16,61,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1753",1753,1907085,2019-07-08,5,"Montag","Sommer",7,7,16.0125,15,61,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1754",1754,1907095,2019-07-09,5,"Dienstag","Sommer",7,7,16.625,13,20,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1755",1755,1907115,2019-07-11,5,"Donnerstag","Sommer",7,7,17.6125,6,53,FALSE,FALSE,TRUE,"Brise","moderat","RegenGewitter"
"1756",1756,1907125,2019-07-12,5,"Freitag","Sommer",7,7,18.475,7,61,FALSE,FALSE,TRUE,"Brise","moderat","RegenGewitter"
"1757",1757,1907135,2019-07-13,5,"Samstag","Sommer",7,7,19.9,12,20,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1758",1758,1907145,2019-07-14,5,"Sonntag","Sommer",7,8,15.3625,9,20,FALSE,FALSE,TRUE,"Brise","moderat","RegenGewitter"
"1759",1759,1907155,2019-07-15,5,"Montag","Sommer",7,7,15.5875,16,61,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1760",1760,1907165,2019-07-16,5,"Dienstag","Sommer",7,5,19.1125,14,0,FALSE,FALSE,TRUE,"Wind","moderat","Trocken"
"1761",1761,1907175,2019-07-17,5,"Mittwoch","Sommer",7,4,17.5375,6,0,FALSE,FALSE,TRUE,"Brise","moderat","Trocken"
"1762",1762,1907185,2019-07-18,5,"Donnerstag","Sommer",7,6,21.25,8,0,FALSE,FALSE,TRUE,"Brise","sommerlich","Trocken"
"1763",1763,1907195,2019-07-19,5,"Freitag","Sommer",7,6,21.0875,11,21,FALSE,FALSE,TRUE,"Wind","sommerlich","RegenGewitter"
"1764",1764,1907205,2019-07-20,5,"Samstag","Sommer",7,7,24.35,14,95,FALSE,FALSE,TRUE,"Wind","sommerlich","RegenGewitter"
"1765",1765,1907215,2019-07-21,5,"Sonntag","Sommer",7,8,18.9,16,21,FALSE,FALSE,TRUE,"Wind","moderat","RegenGewitter"
"1766",1766,1907225,2019-07-22,5,"Montag","Sommer",7,7,16.6375,5,61,FALSE,FALSE,TRUE,"Brise","moderat","RegenGewitter"
"1767",1767,1907235,2019-07-23,5,"Dienstag","Sommer",7,0,26.1,9,0,FALSE,FALSE,TRUE,"Brise","sommerlich","Trocken"
"1768",1768,1907245,2019-07-24,5,"Mittwoch","Sommer",7,0,27.6875,10,0,FALSE,FALSE,TRUE,"Brise","sommerlich","Trocken"
"1769",1769,1907255,2019-07-25,5,"Donnerstag","Sommer",7,6,29.725,11,0,FALSE,FALSE,TRUE,"Wind","sommerlich","Trocken"
"1770",1770,1907265,2019-07-26,5,"Freitag","Sommer",7,0,26.925,14,5,FALSE,FALSE,TRUE,"Wind","sommerlich","Trocken"
"1771",1771,1907275,2019-07-27,5,"Samstag","Sommer",7,4,23.5375,21,5,FALSE,FALSE,TRUE,"Sturm","sommerlich","Trocken"
"1772",1772,1907285,2019-07-28,5,"Sonntag","Sommer",7,3,23.35,14,5,FALSE,FALSE,TRUE,"Wind","sommerlich","Trocken"
"1773",1773,1907295,2019-07-29,5,"Montag","Sommer",7,6,25.25,7,61,FALSE,FALSE,TRUE,"Brise","sommerlich","RegenGewitter"
"1774",1774,1907305,2019-07-30,5,"Dienstag","Sommer",7,7,20.7375,8,61,FALSE,FALSE,TRUE,"Brise","moderat","RegenGewitter"
"1775",1775,1811016,2018-11-01,6,"Donnerstag","Herbst",11,5,11.725,8,0,FALSE,FALSE,FALSE,"Brise","moderat","Trocken"
"1776",1776,1811026,2018-11-02,6,"Freitag","Herbst",11,6,10.675,12,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1777",1777,1811036,2018-11-03,6,"Samstag","Herbst",11,0,8.7,5,10,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1778",1778,1811046,2018-11-04,6,"Sonntag","Herbst",11,8,8.225,5,10,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1779",1779,1811056,2018-11-05,6,"Montag","Herbst",11,8,10.4125,6,10,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1780",1780,1811066,2018-11-06,6,"Dienstag","Herbst",11,7,8.5375,5,45,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1781",1781,1811076,2018-11-07,6,"Mittwoch","Herbst",11,1,11.0875,4,28,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1782",1782,1811086,2018-11-08,6,"Donnerstag","Herbst",11,6,11.625,7,20,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1783",1783,1811096,2018-11-09,6,"Freitag","Herbst",11,7,9.3,6,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1784",1784,1811106,2018-11-10,6,"Samstag","Herbst",11,7,11.425,8,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1785",1785,1811116,2018-11-11,6,"Sonntag","Herbst",11,7,12.2375,8,61,FALSE,FALSE,FALSE,"Brise","moderat","RegenGewitter"
"1786",1786,1811126,2018-11-12,6,"Montag","Herbst",11,7,10.5375,4,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1787",1787,1811136,2018-11-13,6,"Dienstag","Herbst",11,7,10.325,9,61,FALSE,FALSE,FALSE,"Brise","kalt","RegenGewitter"
"1788",1788,1811146,2018-11-14,6,"Mittwoch","Herbst",11,7,8.4375,7,10,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1789",1789,1811156,2018-11-15,6,"Donnerstag","Herbst",11,2,10.35,6,5,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1790",1790,1811166,2018-11-16,6,"Freitag","Herbst",11,0,8.2625,7,10,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1791",1791,1811176,2018-11-17,6,"Samstag","Herbst",11,0,5.375,10,10,FALSE,FALSE,FALSE,"Brise","kalt","Trocken"
"1792",1792,1811186,2018-11-18,6,"Sonntag","Herbst",11,7,6.75,14,0,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
"1793",1793,1811196,2018-11-19,6,"Montag","Herbst",11,6,5.775,21,61,FALSE,FALSE,FALSE,"Sturm","kalt","RegenGewitter"
"1794",1794,1811206,2018-11-20,6,"Dienstag","Herbst",11,7,4.725,16,61,FALSE,FALSE,FALSE,"Wind","kalt","RegenGewitter"
"1795",1795,1811216,2018-11-21,6,"Mittwoch","Herbst",11,7,3.05,12,0,FALSE,FALSE,FALSE,"Wind","kalt","Trocken"
